TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance
TX017288,AC00039,45.8,10/8/2020,Credit,Raleigh,D000499,171.150.178.172,M028,Online,58,Doctor,64,1,7604.9
TX017289,AC00262,427.48,11/15/2022,Credit,Nashville,D000638,142.148.226.178,M028,Branch,21,Student,125,3,1222.77
TX017290,AC00312,452.36,3/16/2020,Debit,Los Angeles,D000195,87.50.72.69,M079,Branch,18,Student,292,1,941.49
TX017291,AC00182,322.44,12/30/2022,Debit,Fort Worth,D000226,112.196.12.19,M053,ATM,51,Engineer,66,2,5495.3
TX017292,AC00036,23.66,5/6/2021,Debit,Indianapolis,D000687,49.20.211.229,M053,ATM,62,Retired,43,1,1674.94
TX017293,AC00015,251.72,6/20/2025,Debit,Kansas City,D000191,157.47.114.20,M057,ATM,62,Retired,88,1,1541.48
TX017294,AC00271,54.77,7/25/2021,Debit,Louisville,D000373,167.104.180.235,M008,Branch,27,Student,146,1,469.14
TX017295,AC00251,862.82,3/14/2021,Credit,Tucson,D000058,117.67.192.211,M006,Online,53,Retired,129,1,2342.64
TX017296,AC00030,347.6,2/1/2020,Debit,El Paso,D000269,82.51.236.134,M072,ATM,21,Student,181,1,1887.84
TX017297,AC00020,870.21,10/19/2020,Debit,Phoenix,D000309,87.50.72.69,M093,Branch,28,Student,16,1,9951.68
TX017298,AC00159,425.9,4/18/2021,Credit,Kansas City,D000661,139.23.212.102,M040,Online,69,Retired,121,1,3907.54
TX017299,AC00481,5.05,5/14/2021,Credit,San Francisco,D000121,62.27.235.199,M008,Online,32,Doctor,132,1,12896.68
TX017300,AC00253,20.04,6/6/2024,Debit,Chicago,D000293,164.75.163.220,M018,ATM,72,Retired,171,1,7145.67
TX017301,AC00339,310.94,4/29/2025,Credit,Raleigh,D000537,86.103.2.29,M056,ATM,63,Retired,61,1,5959.2
TX017302,AC00265,99.17,2/18/2025,Credit,Milwaukee,D000304,66.255.7.16,M096,Branch,49,Engineer,150,1,9251.38
TX017303,AC00026,35.64,9/27/2025,Debit,Portland,D000394,203.197.235.35,M053,Online,25,Student,178,1,1236.38
TX017304,AC00370,193.28,5/22/2025,Debit,Jacksonville,D000442,173.232.121.213,M097,Branch,34,Engineer,91,1,1370.03
TX017305,AC00285,211.94,9/25/2022,Debit,Colorado Springs,D000088,221.105.243.251,M012,Branch,55,Retired,37,1,6747.16
TX017306,AC00454,249.34,5/4/2022,Debit,Atlanta,D000388,81.248.235.147,M077,Branch,20,Student,238,1,220.51
TX017307,AC00217,45.4,11/24/2023,Debit,San Jose,D000638,49.31.186.82,M049,Branch,23,Student,217,1,471.28
TX017308,AC00326,86.04,12/1/2021,Credit,Jacksonville,D000179,81.248.235.147,M078,Online,19,Student,97,1,959.94
TX017309,AC00424,58.89,8/16/2023,Debit,Memphis,D000455,81.248.235.147,M003,Online,27,Student,142,1,3548.02
TX017310,AC00424,582.39,12/31/2025,Debit,Las Vegas,D000583,104.80.232.55,M097,Online,43,Engineer,22,1,9642.12
TX017311,AC00148,355.56,3/10/2021,Credit,Virginia Beach,D000513,54.252.249.33,M081,Branch,29,Engineer,69,1,2366.3
TX017312,AC00130,199.96,8/13/2024,Debit,Chicago,D000413,198.24.183.157,M083,Online,24,Student,79,1,1331.3
TX017313,AC00086,189.84,8/12/2025,Credit,Dallas,D000059,193.83.0.183,M066,Online,61,Doctor,196,1,12148.32
TX017314,AC00032,994.13,3/23/2023,Debit,Fort Worth,D000676,166.79.195.157,M087,ATM,28,Student,87,1,1119.61
TX017315,AC00409,197.74,2/19/2022,Debit,Albuquerque,D000117,167.164.55.0,M058,Online,54,Engineer,39,3,2610.67
TX017316,AC00209,296.04,7/12/2021,Credit,Portland,D000024,64.15.0.66,M019,ATM,53,Retired,71,1,1733.34
TX017317,AC00025,61.84,1/3/2021,Debit,Sacramento,D000489,77.208.193.198,M026,Branch,26,Student,72,1,7380.63
TX017318,AC00149,459.33,12/5/2021,Debit,Albuquerque,D000150,223.32.70.156,M017,ATM,58,Doctor,82,1,12046.3
TX017319,AC00416,205.66,6/24/2024,Debit,Detroit,D000531,210.228.226.64,M064,Branch,32,Engineer,217,1,6397.29
TX017320,AC00385,325.93,2/3/2023,Credit,San Diego,D000245,106.244.1.47,M014,Online,42,Engineer,31,1,2840.45
TX017321,AC00331,564.28,4/30/2021,Debit,Nashville,D000321,213.15.9.253,M076,Branch,19,Student,105,1,1307.86
TX017322,AC00202,5.77,4/3/2023,Debit,Fresno,D000082,173.135.78.201,M029,Branch,40,Engineer,33,1,5434.64
TX017323,AC00239,307.22,11/8/2024,Debit,Kansas City,D000350,184.185.209.72,M001,Branch,64,Doctor,179,2,1334.09
TX017324,AC00325,449.18,1/30/2020,Debit,San Antonio,D000074,182.84.41.229,M072,Branch,22,Student,73,1,1824.19
TX017325,AC00245,174.71,2/15/2020,Debit,Houston,D000630,16.250.113.156,M076,Branch,55,Engineer,67,1,7568.4
TX017326,AC00107,144.59,10/4/2025,Credit,Fort Worth,D000346,199.59.68.207,M019,Branch,46,Engineer,176,1,9379.72
TX017327,AC00333,411.54,6/28/2024,Debit,Memphis,D000330,140.212.253.222,M077,ATM,66,Doctor,141,1,10113.66
TX017328,AC00064,174.47,6/15/2023,Debit,Kansas City,D000515,3.77.114.6,M080,Branch,51,Retired,137,1,3051.29
TX017329,AC00377,581.15,6/8/2025,Debit,Virginia Beach,D000110,120.16.186.17,M075,ATM,39,Engineer,69,1,5265.88
TX017330,AC00081,252.85,7/15/2023,Debit,El Paso,D000698,189.20.224.220,M016,Online,22,Student,255,1,187.65
TX017331,AC00209,312.6,2/15/2023,Debit,Omaha,D000099,89.237.88.251,M092,ATM,78,Retired,93,1,4273.99
TX017332,AC00345,883.14,4/8/2021,Debit,Virginia Beach,D000299,198.166.198.233,M030,Online,36,Engineer,169,1,4826.88
TX017333,AC00337,827.64,11/11/2024,Debit,Columbus,D000636,61.95.76.233,M080,ATM,60,Engineer,139,1,4954.37
TX017334,AC00427,159.26,8/3/2024,Debit,Tucson,D000315,125.89.163.224,M069,Online,36,Engineer,147,1,7527.04
TX017335,AC00225,622.92,10/9/2021,Debit,Jacksonville,D000252,88.55.149.101,M028,Branch,56,Engineer,213,3,9404.63
TX017336,AC00410,299.5,6/4/2024,Debit,Fort Worth,D000626,135.73.131.111,M012,ATM,35,Doctor,161,1,13801.15
TX017337,AC00131,49.63,5/12/2024,Debit,Detroit,D000217,147.119.62.178,M003,Branch,29,Doctor,76,1,1334.6
TX017338,AC00394,37.7,7/27/2020,Debit,Tucson,D000062,187.52.200.18,M094,Branch,33,Doctor,133,1,6217.58
TX017339,AC00480,1006.39,12/17/2020,Debit,Boston,D000549,112.86.148.212,M053,ATM,78,Retired,103,1,2513.51
TX017340,AC00384,510.01,7/28/2023,Debit,Omaha,D000076,59.145.242.13,M066,ATM,31,Doctor,24,1,11305.81
TX017341,AC00492,82.05,9/28/2023,Debit,Charlotte,D000402,51.250.46.149,M044,Online,48,Engineer,110,1,2051.37
TX017342,AC00079,63.26,12/13/2023,Debit,Memphis,D000238,137.135.250.168,M036,Online,27,Engineer,191,1,7261.7
TX017343,AC00382,104.7,3/29/2022,Debit,San Francisco,D000430,38.210.156.148,M047,Branch,27,Student,91,1,797.1
TX017344,AC00339,294.13,1/5/2025,Debit,El Paso,D000588,49.31.186.82,M019,Branch,48,Engineer,73,1,6312.79
TX017345,AC00004,522.9,9/3/2022,Debit,Columbus,D000183,188.205.152.176,M064,ATM,64,Retired,131,1,6155.76
TX017346,AC00086,1214.9,3/27/2021,Debit,Baltimore,D000494,213.207.62.176,M074,ATM,26,Student,144,1,1629.12
TX017347,AC00265,1045.16,9/9/2020,Credit,Omaha,D000029,87.50.72.69,M070,Online,21,Student,128,1,1240.71
TX017348,AC00477,97.98,4/7/2025,Debit,Washington,D000089,133.67.250.163,M070,Online,27,Student,91,1,1726.4
TX017349,AC00175,564.23,3/30/2024,Debit,Memphis,D000605,6.204.110.7,M086,Online,63,Doctor,80,1,13884.24
TX017350,AC00494,1256.59,10/8/2022,Credit,Houston,D000027,145.246.171.225,M058,Online,25,Student,71,1,1498.93
TX017351,AC00423,1860.57,4/3/2021,Debit,Portland,D000191,207.157.126.125,M033,ATM,30,Doctor,161,1,11090.24
TX017352,AC00243,156.24,7/30/2020,Debit,Chicago,D000077,154.138.163.229,M039,ATM,53,Retired,123,1,1035.22
TX017353,AC00337,874.83,11/30/2020,Debit,Columbus,D000636,61.95.76.233,M080,ATM,60,Engineer,139,1,4954.37
TX017354,AC00273,140.2,8/19/2020,Debit,Miami,D000548,217.233.219.196,M060,Online,19,Student,113,1,264.83
TX017355,AC00436,108.24,3/6/2023,Debit,Denver,D000216,27.93.195.98,M068,Branch,57,Doctor,168,1,5209.16
TX017356,AC00461,315.33,3/9/2021,Debit,Nashville,D000079,152.234.65.155,M023,Branch,51,Retired,165,1,5839.38
TX017357,AC00414,36.0,10/7/2020,Debit,Houston,D000630,62.152.134.92,M085,Online,22,Student,234,1,1593.03
TX017358,AC00247,261.67,9/11/2021,Debit,Virginia Beach,D000602,101.90.40.193,M086,Online,28,Student,35,1,1029.15
TX017359,AC00107,1870.78,3/13/2024,Debit,San Antonio,D000436,62.27.235.199,M082,Online,55,Engineer,238,1,2235.7
TX017360,AC00489,22.01,12/24/2022,Credit,Indianapolis,D000386,197.23.128.119,M070,Online,62,Retired,114,1,7392.79
TX017361,AC00178,112.31,12/2/2020,Debit,San Antonio,D000528,134.222.122.238,M004,Branch,37,Doctor,175,1,7643.66
TX017362,AC00029,1161.81,6/29/2024,Debit,Las Vegas,D000227,71.93.189.160,M068,Branch,23,Student,73,1,325.15
TX017363,AC00243,178.32,12/9/2022,Credit,San Diego,D000333,223.32.70.156,M022,Online,73,Retired,94,5,7132.08
TX017364,AC00279,248.84,2/13/2021,Debit,Philadelphia,D000158,3.157.63.220,M049,Online,54,Retired,92,1,4446.17
TX017365,AC00185,175.56,2/24/2024,Debit,Baltimore,D000371,81.67.222.238,M031,ATM,33,Doctor,17,1,10724.95
TX017366,AC00312,1448.94,12/15/2025,Debit,Oklahoma City,D000106,193.209.134.233,M060,Online,66,Retired,51,1,2060.02
TX017367,AC00258,195.96,3/30/2023,Debit,Oklahoma City,D000074,41.82.55.163,M046,ATM,28,Student,50,1,1916.46
TX017368,AC00409,114.72,12/20/2020,Debit,San Jose,D000419,136.162.111.135,M010,Branch,52,Doctor,12,1,8450.84
TX017369,AC00035,166.31,11/9/2021,Debit,New York,D000459,147.119.62.178,M058,Online,51,Retired,42,1,6126.5
TX017370,AC00219,113.66,8/6/2023,Debit,Fort Worth,D000274,62.27.235.199,M058,ATM,50,Engineer,50,1,7976.6
TX017371,AC00400,77.16,12/30/2025,Credit,Memphis,D000191,85.240.254.83,M069,Online,56,Engineer,189,1,7255.33
TX017372,AC00170,85.96,7/29/2025,Debit,Columbus,D000483,157.47.114.20,M014,Branch,59,Retired,157,1,5987.67
TX017373,AC00227,202.91,8/7/2025,Debit,Memphis,D000481,1.7.29.72,M002,Online,32,Doctor,165,1,14494.18
TX017374,AC00217,1049.17,12/29/2024,Debit,Jacksonville,D000674,167.95.191.52,M089,Branch,20,Student,91,1,530.86
TX017375,AC00145,95.28,6/14/2023,Credit,Milwaukee,D000236,101.90.40.193,M023,Online,48,Doctor,127,1,12467.31
TX017376,AC00446,76.04,11/21/2023,Debit,Houston,D000453,25.188.196.47,M063,Online,68,Doctor,127,1,6911.62
TX017377,AC00454,117.57,5/27/2024,Debit,Louisville,D000640,18.72.115.111,M051,Online,52,Retired,79,1,6711.78
TX017378,AC00024,69.36,4/17/2024,Debit,Los Angeles,D000379,184.4.253.143,M070,Online,25,Student,129,1,708.74
TX017379,AC00289,631.82,11/1/2023,Debit,Phoenix,D000344,110.64.1.201,M043,Online,72,Retired,82,1,2325.78
TX017380,AC00426,97.57,10/21/2020,Debit,Sacramento,D000187,181.223.246.123,M052,Online,27,Student,48,1,912.71
TX017381,AC00374,329.77,4/12/2025,Debit,Mesa,D000013,81.102.230.41,M052,Branch,25,Student,83,1,1324.03
TX017382,AC00246,281.13,1/22/2020,Debit,Louisville,D000621,173.232.121.213,M068,Online,45,Doctor,36,1,14631.88
TX017383,AC00275,28.78,7/22/2022,Debit,Boston,D000451,177.172.184.163,M057,ATM,62,Retired,164,1,5950.48
TX017384,AC00474,255.38,8/9/2022,Debit,Austin,D000045,93.52.44.101,M006,Online,79,Retired,124,1,4466.1
TX017385,AC00440,207.78,12/23/2025,Debit,Las Vegas,D000626,193.108.17.115,M019,ATM,59,Doctor,299,1,7328.52
TX017386,AC00345,532.37,7/15/2020,Debit,Oklahoma City,D000354,178.34.103.183,M007,Online,55,Doctor,45,1,13793.53
TX017387,AC00095,11.55,11/8/2022,Debit,Jacksonville,D000383,88.55.149.101,M090,ATM,67,Retired,268,1,7567.2
TX017388,AC00066,54.16,2/23/2022,Debit,Atlanta,D000370,18.92.67.57,M089,Online,27,Student,81,1,1100.64
TX017389,AC00073,437.75,8/2/2020,Debit,New York,D000073,207.157.126.125,M016,Online,66,Retired,84,1,1968.36
TX017390,AC00171,159.32,5/5/2021,Debit,Dallas,D000639,116.44.12.250,M061,Branch,28,Student,115,1,761.78
TX017391,AC00089,144.54,7/14/2022,Debit,Raleigh,D000373,163.129.70.210,M024,Branch,45,Engineer,63,1,4381.24
TX017392,AC00062,459.54,7/1/2025,Debit,Charlotte,D000697,32.13.122.242,M037,ATM,79,Retired,115,1,4894.25
TX017393,AC00202,206.81,4/30/2022,Credit,San Antonio,D000398,177.172.184.163,M030,Branch,52,Retired,108,1,4389.96
TX017394,AC00326,398.48,4/13/2025,Debit,Las Vegas,D000023,76.136.92.235,M008,Branch,18,Student,162,1,678.83
TX017395,AC00453,267.68,5/27/2024,Debit,Philadelphia,D000203,57.166.147.242,M038,Online,23,Student,139,1,1268.44
TX017396,AC00377,262.71,11/30/2024,Debit,Nashville,D000490,16.131.3.140,M011,Branch,58,Engineer,107,1,1423.2
TX017397,AC00265,200.38,2/14/2025,Credit,Virginia Beach,D000037,53.218.177.171,M021,Online,22,Student,140,1,1841.69
TX017398,AC00331,67.87,4/13/2024,Credit,Philadelphia,D000051,150.83.4.238,M061,Branch,19,Student,240,1,1225.69
TX017399,AC00257,306.26,5/26/2024,Debit,Denver,D000184,6.44.165.160,M025,Online,56,Engineer,179,1,8171.26
TX017400,AC00369,10.61,12/3/2020,Debit,Tucson,D000320,203.174.215.229,M008,Branch,19,Student,280,1,964.79
TX017401,AC00445,73.74,4/20/2024,Credit,Miami,D000560,195.237.152.198,M053,Online,59,Doctor,132,1,800.83
TX017402,AC00461,123.96,4/16/2020,Credit,Austin,D000128,46.150.175.171,M057,Online,60,Engineer,16,1,3665.77
TX017403,AC00444,30.83,6/4/2024,Debit,Louisville,D000029,40.198.240.246,M087,Online,65,Retired,30,1,3944.82
TX017404,AC00143,299.35,12/4/2023,Debit,Philadelphia,D000469,100.198.165.4,M029,ATM,34,Engineer,142,1,4437.48
TX017405,AC00022,494.1,7/17/2024,Debit,Philadelphia,D000478,218.54.207.160,M017,Branch,25,Student,160,1,1592.94
TX017406,AC00071,167.32,11/8/2023,Debit,Oklahoma City,D000626,147.234.20.46,M010,ATM,70,Retired,136,1,4004.35
TX017407,AC00366,79.85,3/19/2022,Debit,Los Angeles,D000037,45.64.74.86,M091,ATM,61,Retired,177,1,3065.87
TX017408,AC00205,81.4,3/20/2022,Credit,Las Vegas,D000560,152.140.239.181,M004,Branch,67,Doctor,10,1,5669.1
TX017409,AC00398,456.67,7/30/2023,Debit,Houston,D000116,120.170.93.69,M054,Online,34,Doctor,173,1,248.52
TX017410,AC00470,165.31,11/2/2022,Debit,Nashville,D000259,187.52.200.18,M044,Branch,26,Student,292,1,1265.27
TX017411,AC00164,680.65,1/16/2022,Debit,Las Vegas,D000312,190.92.63.219,M073,Branch,32,Doctor,106,1,6333.72
TX017412,AC00068,1001.39,12/8/2022,Debit,Columbus,D000400,77.7.223.184,M077,ATM,53,Retired,73,1,1829.9
TX017413,AC00339,18.16,3/22/2023,Credit,Sacramento,D000411,167.164.55.0,M027,Branch,64,Doctor,135,1,12344.9
TX017414,AC00190,289.2,6/9/2021,Debit,San Antonio,D000163,166.41.54.117,M060,Online,55,Retired,143,1,1457.07
TX017415,AC00026,333.45,10/30/2023,Credit,San Antonio,D000278,146.69.70.214,M088,Online,26,Student,66,1,1671.66
TX017416,AC00053,111.25,11/19/2021,Credit,Memphis,D000047,34.125.226.63,M014,Branch,39,Doctor,126,1,6794.17
TX017417,AC00292,229.07,8/9/2021,Debit,Tucson,D000277,203.170.198.177,M076,Online,49,Doctor,115,1,14021.4
TX017418,AC00249,46.73,7/6/2022,Debit,San Diego,D000295,221.105.243.251,M060,Online,37,Engineer,242,1,8883.4
TX017419,AC00079,315.6,8/14/2020,Credit,Denver,D000375,82.75.200.117,M050,Online,47,Doctor,104,1,10548.58
TX017420,AC00166,411.5,8/15/2023,Debit,Los Angeles,D000404,1.198.76.182,M031,Branch,43,Engineer,251,1,8208.54
TX017421,AC00279,623.16,5/26/2024,Debit,Austin,D000415,196.121.240.10,M005,Online,44,Doctor,108,1,11869.71
TX017422,AC00382,120.26,9/26/2025,Debit,Oklahoma City,D000118,147.234.20.46,M004,Branch,33,Engineer,105,1,6309.8
TX017423,AC00200,197.61,9/13/2021,Debit,Baltimore,D000467,148.181.195.227,M043,ATM,49,Doctor,265,1,12893.85
TX017424,AC00220,527.34,3/26/2023,Debit,New York,D000046,145.179.219.57,M092,ATM,70,Retired,115,1,3138.0
TX017425,AC00438,567.72,1/8/2023,Debit,Indianapolis,D000233,27.143.109.203,M094,ATM,46,Engineer,152,1,5499.91
TX017426,AC00235,502.25,5/21/2024,Debit,Miami,D000676,162.207.77.170,M026,Branch,27,Engineer,41,1,4860.01
TX017427,AC00172,839.71,10/1/2023,Debit,San Jose,D000200,143.212.47.226,M003,ATM,51,Retired,229,1,3688.98
TX017428,AC00263,258.2,11/3/2024,Debit,San Jose,D000056,134.222.122.238,M058,ATM,42,Engineer,246,1,8303.9
TX017429,AC00478,211.96,2/7/2025,Credit,Omaha,D000097,205.69.66.135,M033,Online,47,Engineer,138,1,643.64
TX017430,AC00084,477.18,9/5/2020,Debit,Philadelphia,D000553,143.212.47.226,M060,Online,57,Retired,138,1,2619.46
TX017431,AC00260,238.09,2/17/2022,Debit,Charlotte,D000498,152.140.239.181,M088,ATM,26,Engineer,197,1,3030.97
TX017432,AC00218,119.37,12/2/2023,Debit,Virginia Beach,D000321,190.251.45.32,M039,Online,28,Student,295,1,1616.3
TX017433,AC00202,599.49,4/6/2023,Debit,San Jose,D000448,73.108.76.238,M074,ATM,75,Retired,137,1,4875.86
TX017434,AC00143,447.05,11/22/2022,Credit,Atlanta,D000590,162.151.179.167,M030,Branch,53,Doctor,88,1,13273.08
TX017435,AC00228,290.33,1/14/2021,Debit,New York,D000493,174.61.77.54,M088,ATM,75,Retired,116,1,5683.49
TX017436,AC00464,35.03,6/8/2023,Credit,Colorado Springs,D000422,35.73.67.98,M013,Online,54,Retired,172,1,4795.65
TX017437,AC00143,366.37,6/11/2024,Debit,Indianapolis,D000145,186.54.68.246,M064,Branch,48,Engineer,28,1,5630.61
TX017438,AC00220,508.56,3/25/2020,Debit,New York,D000046,145.179.219.57,M092,ATM,70,Retired,115,1,3138.0
TX017439,AC00463,74.04,7/20/2023,Credit,Las Vegas,D000154,64.15.0.66,M026,Online,51,Doctor,109,1,14798.1
TX017440,AC00045,73.31,6/9/2025,Debit,Seattle,D000697,87.234.36.48,M072,Online,69,Retired,44,1,6216.77
TX017441,AC00188,14.21,6/11/2023,Credit,Denver,D000483,189.20.224.220,M084,Online,38,Engineer,148,1,8342.79
TX017442,AC00374,68.82,9/19/2025,Debit,Boston,D000649,148.112.151.27,M100,Online,56,Engineer,293,1,3213.16
TX017443,AC00140,164.23,2/11/2022,Debit,San Diego,D000494,167.104.180.235,M030,Online,34,Doctor,157,1,1523.72
TX017444,AC00294,324.73,1/8/2020,Debit,San Antonio,D000172,214.125.131.88,M031,Branch,22,Student,123,1,1918.36
TX017445,AC00204,325.3,2/4/2024,Debit,Virginia Beach,D000476,48.89.167.189,M026,Branch,18,Student,169,1,1137.89
TX017446,AC00286,7.61,4/11/2021,Debit,Los Angeles,D000214,221.105.243.251,M097,Branch,34,Doctor,298,1,1319.85
TX017447,AC00053,44.43,1/22/2020,Debit,Mesa,D000687,77.21.150.75,M005,Online,26,Student,108,1,303.68
TX017448,AC00236,333.28,1/29/2021,Debit,Jacksonville,D000289,111.226.226.202,M098,Branch,60,Doctor,106,1,13521.76
TX017449,AC00203,58.27,8/9/2025,Credit,Houston,D000038,18.72.115.111,M042,Online,75,Retired,195,1,6396.08
TX017450,AC00418,26.79,9/8/2024,Credit,San Jose,D000232,42.219.228.159,M003,Online,58,Retired,211,5,4815.11
TX017451,AC00377,302.7,8/25/2021,Debit,Charlotte,D000509,193.190.29.63,M089,ATM,22,Student,284,1,1052.31
TX017452,AC00203,218.96,8/3/2023,Debit,Louisville,D000339,65.27.212.129,M055,Online,47,Engineer,273,1,9344.98
TX017453,AC00267,199.61,1/13/2022,Debit,Boston,D000288,23.255.214.209,M047,Online,28,Student,102,1,1075.15
TX017454,AC00139,51.53,1/23/2021,Credit,Philadelphia,D000421,190.164.160.79,M076,Online,30,Doctor,48,1,9553.42
TX017455,AC00102,25.39,12/6/2025,Debit,Jacksonville,D000340,52.50.209.49,M007,Branch,58,Engineer,292,1,2591.65
TX017456,AC00480,382.05,11/19/2024,Debit,Kansas City,D000131,134.140.85.231,M068,ATM,63,Retired,142,1,1038.91
TX017457,AC00263,636.34,3/7/2022,Credit,Jacksonville,D000508,10.223.224.50,M001,Online,56,Retired,31,1,4704.91
TX017458,AC00017,97.88,2/13/2022,Debit,Baltimore,D000640,1.98.25.114,M095,ATM,32,Engineer,33,1,6494.25
TX017459,AC00228,20.13,11/22/2024,Debit,Nashville,D000338,105.87.212.115,M063,Online,55,Engineer,37,1,9575.42
TX017460,AC00200,78.51,10/7/2022,Credit,Mesa,D000242,200.22.195.243,M016,Online,49,Engineer,120,4,9475.4
TX017461,AC00063,28.69,4/6/2022,Debit,Atlanta,D000003,141.201.46.191,M093,Branch,79,Retired,120,1,1893.44
TX017462,AC00083,1.93,4/28/2022,Credit,Detroit,D000271,112.86.148.212,M012,ATM,33,Engineer,28,1,3012.31
TX017463,AC00335,29.86,9/6/2022,Credit,Kansas City,D000335,200.136.146.93,M082,Branch,63,Retired,92,1,5365.2
TX017464,AC00090,851.35,2/16/2023,Credit,Louisville,D000579,174.61.77.54,M071,Branch,60,Doctor,86,1,11538.97
TX017465,AC00422,122.9,3/28/2020,Debit,Omaha,D000381,57.141.198.111,M071,Online,22,Student,155,1,327.68
TX017466,AC00318,205.55,11/18/2022,Credit,Kansas City,D000377,79.227.202.117,M066,Online,25,Student,63,1,570.1
TX017467,AC00154,349.31,8/22/2022,Debit,San Diego,D000444,49.31.186.82,M057,ATM,60,Retired,98,1,6810.94
TX017468,AC00328,3.87,8/24/2021,Debit,Charlotte,D000286,8.244.162.185,M057,Online,65,Doctor,174,1,5766.96
TX017469,AC00184,80.11,2/18/2022,Debit,Atlanta,D000067,152.140.239.181,M025,Branch,76,Retired,213,1,2264.98
TX017470,AC00447,47.34,7/19/2022,Debit,San Antonio,D000565,44.197.126.59,M079,Branch,36,Doctor,84,1,1677.01
TX017471,AC00157,94.87,3/13/2022,Debit,Seattle,D000076,21.28.32.1,M074,Branch,76,Retired,47,1,3228.87
TX017472,AC00239,95.49,6/14/2025,Debit,San Francisco,D000573,84.237.126.96,M045,Online,79,Retired,202,1,2607.58
TX017473,AC00078,631.02,3/4/2023,Debit,Dallas,D000693,58.190.9.136,M086,ATM,68,Retired,51,1,2815.86
TX017474,AC00403,22.32,1/7/2023,Debit,New York,D000065,81.102.230.41,M083,Online,62,Retired,75,1,3634.76
TX017475,AC00500,166.83,7/30/2021,Debit,Charlotte,D000168,11.167.243.171,M099,ATM,51,Doctor,102,1,14453.35
TX017476,AC00244,722.6,7/1/2025,Debit,Washington,D000637,146.250.144.172,M032,ATM,60,Retired,92,1,4644.19
TX017477,AC00187,126.44,2/20/2020,Credit,Philadelphia,D000292,214.32.109.197,M092,Branch,62,Retired,47,5,2596.61
TX017478,AC00337,842.13,4/20/2023,Debit,Columbus,D000636,61.95.76.233,M080,ATM,60,Engineer,139,1,4954.37
TX017479,AC00002,505.21,1/5/2021,Debit,San Diego,D000594,113.137.153.101,M022,Online,23,Student,187,1,1154.48
TX017480,AC00385,871.82,8/12/2024,Debit,Nashville,D000199,32.169.88.41,M007,ATM,55,Doctor,120,1,1021.88
TX017481,AC00411,11.53,4/9/2022,Debit,Sacramento,D000165,148.112.151.27,M054,Branch,31,Engineer,129,1,6782.61
TX017482,AC00358,64.89,10/5/2021,Credit,Detroit,D000434,69.82.61.135,M028,Online,46,Doctor,165,1,11174.94
TX017483,AC00370,284.68,5/7/2020,Debit,Phoenix,D000320,120.170.93.69,M048,Online,41,Doctor,168,1,5298.85
TX017484,AC00341,17.88,9/28/2024,Debit,Albuquerque,D000574,155.19.119.0,M042,ATM,56,Doctor,33,1,10658.88
TX017485,AC00040,1317.04,5/19/2022,Credit,Austin,D000077,219.96.187.255,M060,Branch,60,Engineer,159,1,9410.17
TX017486,AC00449,11.17,8/2/2021,Debit,Louisville,D000484,38.166.40.246,M081,Online,54,Doctor,161,1,13240.72
TX017487,AC00316,499.68,1/24/2025,Credit,Los Angeles,D000361,156.96.135.18,M077,Branch,28,Student,84,1,321.21
TX017488,AC00311,58.85,2/12/2020,Debit,Albuquerque,D000379,70.130.169.235,M011,ATM,22,Student,135,1,1597.85
TX017489,AC00136,58.05,10/24/2022,Debit,Denver,D000376,20.147.6.179,M038,Online,49,Engineer,44,1,5212.28
TX017490,AC00267,31.74,12/18/2020,Debit,Fort Worth,D000641,147.114.91.132,M033,Online,51,Retired,149,1,1406.6
TX017491,AC00427,875.5,10/5/2020,Debit,Milwaukee,D000294,147.125.143.41,M064,ATM,57,Engineer,107,1,3120.1
